path,case_number,stain,width,height
/content/Patches_Apr27/case_97_match_4_melan_patch149.png,97,melan,316,316
/content/Patches_Apr27/case_95_match_1_melan_patch8.png,95,melan,164,164
/content/Patches_Apr27/case_44_match_1_melan_patch79.png,44,melan,112,111
/content/Patches_Apr27/case_98_match_1_melan_patch114.png,98,melan,191,191
/content/Patches_Apr27/case_24_match_1_melan_patch88.png,24,melan,105,105
/content/Patches_Apr27/case_19_match_2_melan_patch108.png,19,melan,124,124
/content/Patches_Apr27/case_46_match_1_melan_patch19.png,46,melan,655,656
/content/Patches_Apr27/case_83_match_1_melan_patch181.png,83,melan,60,60
/content/Patches_Apr27/case_069_match_1_melan_patch35.png,69,melan,1673,1671
/content/Patches_Apr27/case_24_match_2_melan_patch76.png,24,melan,103,103
/content/Patches_Apr27/case_24_unmatched_9_melan_patch47.png,24,melan,92,91
/content/Patches_Apr27/case_24_unmatched_9_melan_patch42.png,24,melan,76,75
/content/Patches_Apr27/case_054_match_2_melan_patch24.png,54,melan,175,176
/content/Patches_Apr27/case_92_match_1_melan_patch48.png,92,melan,135,135
/content/Patches_Apr27/case_065_match_6_melan_patch41.png,65,melan,307,307
/content/Patches_Apr27/case_054_match_2_melan_patch73.png,54,melan,172,173
/content/Patches_Apr27/case_19_unmatched_2_melan_patch99.png,19,melan,179,179
/content/Patches_Apr27/case_42_match_1_melan_patch17.png,42,melan,132,132
/content/Patches_Apr27/case_3_unmatched_1_melan_patch27.png,3,melan,128,128
/content/Patches_Apr27/case_26_unmatched_4_melan_patch11.png,26,melan,151,151
/content/Patches_Apr27/case_38_match_8_melan_patch49.png,38,melan,120,120
/content/Patches_Apr27/case_073_unmatched_3_melan_patch71.png,73,melan,272,272
/content/Patches_Apr27/case_24_match_1_melan_patch39.png,24,melan,104,103
/content/Patches_Apr27/case_2_unmatched_1_melan_patch60.png,2,melan,107,107
/content/Patches_Apr27/case_19_match_2_melan_patch26.png,19,melan,232,232
/content/Patches_Apr27/case_064_match_1_melan_patch1.png,64,melan,288,288
/content/Patches_Apr27/case_053_match_1_melan_patch145.png,53,melan,263,263
/content/Patches_Apr27/case_072_unmatched_5_melan_patch22.png,72,melan,152,151
/content/Patches_Apr27/case_059_match_1_melan_patch81.png,59,melan,368,367
/content/Patches_Apr27/case_4_match_1_melan_patch85.png,4,melan,60,60
/content/Patches_Apr27/case_51_match_1_melan_patch43.png,51,melan,272,272
/content/Patches_Apr27/case_057_match_3_melan_patch63.png,57,melan,224,224
/content/Patches_Apr27/case_82_match_1_melan_patch3.png,82,melan,275,275
/content/Patches_Apr27/case_44_match_2_melan_patch86.png,44,melan,164,164
/content/Patches_Apr27/case_97_match_2_melan_patch40.png,97,melan,264,264
/content/Patches_Apr27/case_7_match_1_melan_patch74.png,7,melan,195,195
/content/Patches_Apr27/case_22_match_1_melan_patch126.png,22,melan,99,99
/content/Patches_Apr27/case_97_match_2_melan_patch68.png,97,melan,340,340
/content/Patches_Apr27/case_51_match_2_melan_patch65.png,51,melan,344,343
/content/Patches_Apr27/case_47_match_1_melan_patch380.png,47,melan,97,96
/content/Patches_Apr27/case_15_unmatched_11_melan_patch160.png,15,melan,196,195
/content/Patches_Apr27/case_19_unmatched_1_melan_patch38.png,19,melan,195,196
/content/Patches_Apr27/case_82_match_1_melan_patch131.png,82,melan,80,81
/content/Patches_Apr27/case_32_unmatched_1_melan_patch11.png,32,melan,83,84
/content/Patches_Apr27/case_14_match_1_melan_patch12.png,14,melan,187,187
/content/Patches_Apr27/case_49_match_1_melan_patch28.png,49,melan,2051,2052
/content/Patches_Apr27/case_51_match_2_melan_patch14.png,51,melan,363,364
/content/Patches_Apr27/case_87_match_1_melan_patch151.png,87,melan,143,144
/content/Patches_Apr27/case_85_match_1_melan_patch158.png,85,melan,244,244
/content/Patches_Apr27/case_96_match_1_melan_patch168.png,96,melan,183,183
/content/Patches_Apr27/case_15_unmatched_10_melan_patch10.png,15,melan,128,128
/content/Patches_Apr27/case_79_match_2_melan_patch49.png,79,melan,128,128
/content/Patches_Apr27/case_92_match_1_melan_patch141.png,92,melan,96,96
/content/Patches_Apr27/case_19_unmatched_2_melan_patch122.png,19,melan,276,275
/content/Patches_Apr27/case_97_match_2_melan_patch91.png,97,melan,311,311
/content/Patches_Apr27/case_87_match_1_melan_patch237.png,87,melan,128,128
/content/Patches_Apr27/case_15_match_2_melan_patch105.png,15,melan,319,320
/content/Patches_Apr27/case_058_match_1_melan_patch319.png,58,melan,160,159
/content/Patches_Apr27/case_068_match_1_melan_patch33.png,68,melan,488,487
/content/Patches_Apr27/case_28_unmatched_1_melan_patch48.png,28,melan,106,107
/content/Patches_Apr27/case_26_unmatched_1_melan_patch57.png,26,melan,171,172
/content/Patches_Apr27/case_84_match_1_melan_patch26.png,84,melan,256,256
/content/Patches_Apr27/case_38_match_7_melan_patch52.png,38,melan,124,123
/content/Patches_Apr27/case_86_match_1_melan_patch66.png,86,melan,288,287
/content/Patches_Apr27/case_50_match_2_melan_patch149.png,50,melan,259,259
/content/Patches_Apr27/case_46_match_1_melan_patch20.png,46,melan,591,591
/content/Patches_Apr27/case_48_match_2_melan_patch112.png,48,melan,237,237
/content/Patches_Apr27/case_94_match_1_melan_patch44.png,94,melan,404,404
/content/Patches_Apr27/case_059_match_1_melan_patch82.png,59,melan,300,300
/content/Patches_Apr27/case_21_unmatched_4_melan_patch48.png,21,melan,464,463
/content/Patches_Apr27/case_88_match_1_melan_patch31.png,88,melan,159,159
/content/Patches_Apr27/case_78_match_1_melan_patch1.png,78,melan,177,175
/content/Patches_Apr27/case_066_match_1_melan_patch56.png,66,melan,759,759
/content/Patches_Apr27/case_98_match_1_melan_patch110.png,98,melan,192,191
/content/Patches_Apr27/case_069_match_1_melan_patch0.png,69,melan,372,372
/content/Patches_Apr27/case_2_unmatched_1_melan_patch22.png,2,melan,60,59
/content/Patches_Apr27/case_038_match_11_melan_patch5.png,38,melan,2051,2051
/content/Patches_Apr27/case_19_match_2_melan_patch81.png,19,melan,91,92
/content/Patches_Apr27/case_86_match_1_melan_patch109.png,86,melan,156,155
/content/Patches_Apr27/case_51_match_2_melan_patch41.png,51,melan,751,751
/content/Patches_Apr27/case_82_match_1_melan_patch69.png,82,melan,195,195
/content/Patches_Apr27/case_21_unmatched_4_melan_patch17.png,21,melan,419,419
/content/Patches_Apr27/case_28_unmatched_1_melan_patch125.png,28,melan,103,103
/content/Patches_Apr27/case_057_match_3_melan_patch101.png,57,melan,324,323
/content/Patches_Apr27/case_26_unmatched_2_melan_patch126.png,26,melan,68,67
/content/Patches_Apr27/case_79_match_3_melan_patch137.png,79,melan,127,127
/content/Patches_Apr27/case_100_match_1_melan_patch97.png,100,melan,163,163
/content/Patches_Apr27/case_26_match_1_melan_patch46.png,26,melan,143,143
/content/Patches_Apr27/case_44_match_1_melan_patch143.png,44,melan,379,379
/content/Patches_Apr27/case_48_match_1_melan_patch133.png,48,melan,216,216
/content/Patches_Apr27/case_28_match_1_melan_patch68.png,28,melan,185,184
/content/Patches_Apr27/case_15_unmatched_11_melan_patch37.png,15,melan,495,495
/content/Patches_Apr27/case_26_unmatched_4_melan_patch114.png,26,melan,220,220
/content/Patches_Apr27/case_92_match_1_melan_patch147.png,92,melan,119,119
/content/Patches_Apr27/case_070_match_2_melan_patch7.png,70,melan,1052,1052
/content/Patches_Apr27/case_4_match_1_melan_patch20.png,4,melan,80,80
/content/Patches_Apr27/case_26_match_1_melan_patch122.png,26,melan,107,108
/content/Patches_Apr27/case_50_match_3_melan_patch68.png,50,melan,151,152
/content/Patches_Apr27/case_42_match_1_melan_patch113.png,42,melan,148,148
/content/Patches_Apr27/case_22_unmatched_12_melan_patch8.png,22,melan,163,164
/content/Patches_Apr27/case_075_match_1_melan_patch134.png,75,melan,216,216
/content/Patches_Apr27/case_21_match_1_melan_patch28.png,21,melan,299,299
/content/Patches_Apr27/case_058_match_1_melan_patch285.png,58,melan,188,187
/content/Patches_Apr27/case_43_match_1_melan_patch77.png,43,melan,227,228
/content/Patches_Apr27/case_064_match_3_melan_patch32.png,64,melan,228,228
/content/Patches_Apr27/case_98_match_1_melan_patch10.png,98,melan,152,152
/content/Patches_Apr27/case_47_match_1_melan_patch121.png,47,melan,172,172
/content/Patches_Apr27/case_065_match_10_melan_patch188.png,65,melan,768,768
/content/Patches_Apr27/case_24_unmatched_10_melan_patch58.png,24,melan,95,95
/content/Patches_Apr27/case_47_match_1_melan_patch91.png,47,melan,75,75
/content/Patches_Apr27/case_072_unmatched_5_melan_patch8.png,72,melan,643,644
/content/Patches_Apr27/case_065_match_4_melan_patch12.png,65,melan,268,267
/content/Patches_Apr27/case_43_match_1_melan_patch72.png,43,melan,359,359
/content/Patches_Apr27/case_87_match_1_melan_patch34.png,87,melan,144,144
/content/Patches_Apr27/case_26_unmatched_2_melan_patch16.png,26,melan,156,156
/content/Patches_Apr27/case_15_match_2_melan_patch67.png,15,melan,327,328
/content/Patches_Apr27/case_14_match_3_melan_patch8.png,14,melan,492,492
/content/Patches_Apr27/case_15_unmatched_11_melan_patch212.png,15,melan,232,231
/content/Patches_Apr27/case_26_unmatched_4_melan_patch6.png,26,melan,200,199
/content/Patches_Apr27/case_40_match_1_melan_patch65.png,40,melan,144,143
/content/Patches_Apr27/case_82_match_1_melan_patch150.png,82,melan,224,224
/content/Patches_Apr27/case_49_match_1_melan_patch8.png,49,melan,1808,1807
/content/Patches_Apr27/case_26_unmatched_4_melan_patch62.png,26,melan,132,131
/content/Patches_Apr27/case_93_match_1_melan_patch135.png,93,melan,72,72
/content/Patches_Apr27/case_19_unmatched_2_melan_patch28.png,19,melan,219,220
/content/Patches_Apr27/case_96_match_1_melan_patch1.png,96,melan,191,191
/content/Patches_Apr27/case_065_match_6_melan_patch61.png,65,melan,120,119
/content/Patches_Apr27/case_50_match_3_melan_patch206.png,50,melan,199,199
/content/Patches_Apr27/case_97_match_3_melan_patch33.png,97,melan,268,267
/content/Patches_Apr27/case_104_match_3_melan_patch34.png,104,melan,892,891
/content/Patches_Apr27/case_054_match_1_melan_patch68.png,54,melan,232,232
/content/Patches_Apr27/case_24_unmatched_9_melan_patch59.png,24,melan,87,87
/content/Patches_Apr27/case_82_match_1_melan_patch153.png,82,melan,62,63
/content/Patches_Apr27/case_87_match_1_melan_patch105.png,87,melan,212,212
/content/Patches_Apr27/case_38_match_26_melan_patch11.png,38,melan,2052,2051
/content/Patches_Apr27/case_48_match_2_melan_patch82.png,48,melan,212,211
/content/Patches_Apr27/case_87_match_1_melan_patch238.png,87,melan,127,127
/content/Patches_Apr27/case_97_match_3_melan_patch11.png,97,melan,411,411
/content/Patches_Apr27/case_97_match_1_melan_patch21.png,97,melan,172,171
/content/Patches_Apr27/case_92_match_1_melan_patch123.png,92,melan,148,148
/content/Patches_Apr27/case_87_match_1_melan_patch91.png,87,melan,135,136
/content/Patches_Apr27/case_075_match_1_melan_patch115.png,75,melan,111,111
/content/Patches_Apr27/case_073_unmatched_4_melan_patch111.png,73,melan,240,239
/content/Patches_Apr27/case_069_match_1_melan_patch47.png,69,melan,143,143
/content/Patches_Apr27/case_47_match_1_melan_patch381.png,47,melan,60,59
/content/Patches_Apr27/case_057_match_1_melan_patch40.png,57,melan,980,979
/content/Patches_Apr27/case_34_unmatched_1_melan_patch18.png,34,melan,523,523
/content/Patches_Apr27/case_064_match_1_melan_patch81.png,64,melan,102,103
/content/Patches_Apr27/case_19_unmatched_1_melan_patch142.png,19,melan,160,160
/content/Patches_Apr27/case_94_match_1_melan_patch146.png,94,melan,647,647
/content/Patches_Apr27/case_50_match_3_melan_patch189.png,50,melan,328,327
/content/Patches_Apr27/case_96_match_1_melan_patch192.png,96,melan,196,195
/content/Patches_Apr27/case_073_unmatched_4_melan_patch120.png,73,melan,184,183
/content/Patches_Apr27/case_065_match_9_melan_patch77.png,65,melan,152,151
/content/Patches_Apr27/case_065_match_10_melan_patch184.png,65,melan,1116,1115
/content/Patches_Apr27/case_075_match_1_melan_patch76.png,75,melan,140,139
/content/Patches_Apr27/case_97_match_1_melan_patch80.png,97,melan,204,204
/content/Patches_Apr27/case_97_match_4_melan_patch12.png,97,melan,260,260
/content/Patches_Apr27/case_064_match_3_melan_patch19.png,64,melan,352,351
/content/Patches_Apr27/case_072_match_1_melan_patch24.png,72,melan,256,256
/content/Patches_Apr27/case_83_match_1_melan_patch113.png,83,melan,391,392
/content/Patches_Apr27/case_38_match_1_melan_patch51.png,38,melan,155,156
/content/Patches_Apr27/case_38_match_8_melan_patch87.png,38,melan,212,211
/content/Patches_Apr27/case_82_match_1_melan_patch125.png,82,melan,140,140
/content/Patches_Apr27/case_3_unmatched_1_melan_patch88.png,3,melan,124,123
/content/Patches_Apr27/case_22_match_2_melan_patch150.png,22,melan,203,203
/content/Patches_Apr27/case_28_match_1_melan_patch62.png,28,melan,96,95
/content/Patches_Apr27/case_82_match_1_melan_patch237.png,82,melan,112,112
/content/Patches_Apr27/case_50_match_2_melan_patch227.png,50,melan,63,63
/content/Patches_Apr27/case_91_match_2_melan_patch67.png,91,melan,128,127
/content/Patches_Apr27/case_11_match_1_melan_patch40.png,11,melan,208,208
/content/Patches_Apr27/case_26_unmatched_1_melan_patch49.png,26,melan,151,151
/content/Patches_Apr27/case_065_match_10_melan_patch171.png,65,melan,303,303
/content/Patches_Apr27/case_065_match_6_melan_patch65.png,65,melan,107,107
/content/Patches_Apr27/case_4_unmatched_1_melan_patch38.png,4,melan,50,50
/content/Patches_Apr27/case_19_unmatched_1_melan_patch39.png,19,melan,196,196
/content/Patches_Apr27/case_057_match_2_melan_patch164.png,57,melan,152,151
/content/Patches_Apr27/case_5_match_1_melan_patch28.png,5,melan,171,171
/content/Patches_Apr27/case_065_match_10_melan_patch7.png,65,melan,136,135
/content/Patches_Apr27/case_055_match_1_melan_patch96.png,55,melan,160,160
/content/Patches_Apr27/case_15_match_1_melan_patch30.png,15,melan,167,167
/content/Patches_Apr27/case_24_unmatched_9_melan_patch54.png,24,melan,91,92
/content/Patches_Apr27/case_065_match_8_melan_patch68.png,65,melan,199,200
/content/Patches_Apr27/case_065_match_6_melan_patch35.png,65,melan,192,192
/content/Patches_Apr27/case_072_match_1_melan_patch1.png,72,melan,286,285
/content/Patches_Apr27/case_073_unmatched_3_melan_patch30.png,73,melan,191,192
/content/Patches_Apr27/case_066_match_4_melan_patch93.png,66,melan,168,168
/content/Patches_Apr27/case_34_match_1_melan_patch47.png,34,melan,615,615
/content/Patches_Apr27/case_36_match_1_melan_patch2.png,36,melan,143,143
/content/Patches_Apr27/case_93_match_1_melan_patch20.png,93,melan,156,156
/content/Patches_Apr27/case_91_match_1_melan_patch29.png,91,melan,2052,2052
/content/Patches_Apr27/case_40_match_4_melan_patch111.png,40,melan,115,116
/content/Patches_Apr27/case_50_match_2_melan_patch142.png,50,melan,180,179
/content/Patches_Apr27/case_4_unmatched_1_melan_patch7.png,4,melan,87,87
/content/Patches_Apr27/case_073_match_1_melan_patch295.png,73,melan,296,295
/content/Patches_Apr27/case_19_unmatched_2_melan_patch21.png,19,melan,145,144
/content/Patches_Apr27/case_26_unmatched_3_melan_patch3.png,26,melan,224,224
/content/Patches_Apr27/case_48_match_2_melan_patch87.png,48,melan,211,211
/content/Patches_Apr27/case_98_match_1_melan_patch230.png,98,melan,315,315
/content/Patches_Apr27/case_38_match_26_melan_patch10.png,38,melan,2052,2052
/content/Patches_Apr27/case_054_match_1_melan_patch37.png,54,melan,232,232
/content/Patches_Apr27/case_073_match_1_melan_patch131.png,73,melan,180,179
/content/Patches_Apr27/case_057_match_3_melan_patch116.png,57,melan,339,340
/content/Patches_Apr27/case_82_match_1_melan_patch204.png,82,melan,140,140
/content/Patches_Apr27/case_97_match_4_melan_patch116.png,97,melan,240,240
/content/Patches_Apr27/case_97_match_3_melan_patch48.png,97,melan,232,231
/content/Patches_Apr27/case_80_match_1_melan_patch76.png,80,melan,356,356
/content/Patches_Apr27/case_98_match_1_melan_patch58.png,98,melan,199,200
/content/Patches_Apr27/case_79_match_3_melan_patch83.png,79,melan,111,112
/content/Patches_Apr27/case_19_match_2_melan_patch79.png,19,melan,71,70
/content/Patches_Apr27/case_14_match_1_melan_patch60.png,14,melan,371,371
/content/Patches_Apr27/case_1_unmatched_1_melan_patch22.png,1,melan,199,200
/content/Patches_Apr27/case_51_match_1_melan_patch136.png,51,melan,284,284
/content/Patches_Apr27/case_12_unmatched_1_melan_patch60.png,12,melan,80,80
/content/Patches_Apr27/case_073_match_1_melan_patch133.png,73,melan,180,180
/content/Patches_Apr27/case_21_unmatched_4_melan_patch81.png,21,melan,268,268
/content/Patches_Apr27/case_073_match_1_melan_patch219.png,73,melan,203,204
/content/Patches_Apr27/case_28_match_1_melan_patch8.png,28,melan,152,152
/content/Patches_Apr27/case_30_match_1_melan_patch116.png,30,melan,155,155
/content/Patches_Apr27/case_26_unmatched_1_melan_patch45.png,26,melan,139,140
/content/Patches_Apr27/case_93_match_1_melan_patch53.png,93,melan,104,104
/content/Patches_Apr27/case_38_match_7_melan_patch240.png,38,melan,423,423
/content/Patches_Apr27/case_22_match_1_melan_patch156.png,22,melan,95,96
/content/Patches_Apr27/case_24_unmatched_10_melan_patch7.png,24,melan,100,100
/content/Patches_Apr27/case_19_unmatched_1_melan_patch27.png,19,melan,260,259
/content/Patches_Apr27/case_26_unmatched_2_melan_patch2.png,26,melan,164,164
/content/Patches_Apr27/case_82_match_1_melan_patch103.png,82,melan,244,244
/content/Patches_Apr27/case_97_match_1_melan_patch48.png,97,melan,139,139
/content/Patches_Apr27/case_47_match_1_melan_patch341.png,47,melan,104,104
/content/Patches_Apr27/case_38_match_31_melan_patch16.png,38,melan,2052,2052
/content/Patches_Apr27/case_054_match_1_melan_patch94.png,54,melan,232,232
/content/Patches_Apr27/case_055_match_2_melan_patch33.png,55,melan,104,103
/content/Patches_Apr27/case_21_match_1_melan_patch117.png,21,melan,347,347
/content/Patches_Apr27/case_2_unmatched_1_melan_patch21.png,2,melan,75,76
/content/Patches_Apr27/case_24_match_1_melan_patch46.png,24,melan,59,59
/content/Patches_Apr27/case_058_match_1_melan_patch318.png,58,melan,187,187
/content/Patches_Apr27/case_24_unmatched_9_melan_patch79.png,24,melan,124,123
/content/Patches_Apr27/case_065_match_6_melan_patch31.png,65,melan,319,319
/content/Patches_Apr27/case_22_match_2_melan_patch120.png,22,melan,100,99
/content/Patches_Apr27/case_84_match_1_melan_patch68.png,84,melan,223,223
/content/Patches_Apr27/case_43_match_1_melan_patch102.png,43,melan,371,371
/content/Patches_Apr27/case_96_match_1_melan_patch149.png,96,melan,204,203
/content/Patches_Apr27/case_43_match_1_melan_patch22.png,43,melan,520,519
/content/Patches_Apr27/case_038_match_22_melan_patch15.png,38,melan,325,323
/content/Patches_Apr27/case_92_match_1_melan_patch68.png,92,melan,87,87
/content/Patches_Apr27/case_85_match_1_melan_patch145.png,85,melan,167,167
/content/Patches_Apr27/case_86_match_1_melan_patch114.png,86,melan,200,200
/content/Patches_Apr27/case_93_match_1_melan_patch159.png,93,melan,171,171
/content/Patches_Apr27/case_34_match_1_melan_patch82.png,34,melan,228,227
/content/Patches_Apr27/case_82_match_1_melan_patch20.png,82,melan,276,276
/content/Patches_Apr27/case_97_match_4_melan_patch4.png,97,melan,207,207
/content/Patches_Apr27/case_38_match_7_melan_patch28.png,38,melan,108,107
/content/Patches_Apr27/case_24_unmatched_9_melan_patch80.png,24,melan,103,103
/content/Patches_Apr27/case_50_match_3_melan_patch230.png,50,melan,183,184
/content/Patches_Apr27/case_22_unmatched_12_melan_patch61.png,22,melan,139,139
/content/Patches_Apr27/case_99_match_1_melan_patch6.png,99,melan,244,243
/content/Patches_Apr27/case_79_match_2_melan_patch92.png,79,melan,60,59
/content/Patches_Apr27/case_44_match_1_melan_patch55.png,44,melan,424,424
/content/Patches_Apr27/case_065_match_2_melan_patch37.png,65,melan,253,252
/content/Patches_Apr27/case_059_match_1_melan_patch100.png,59,melan,2052,2052
/content/Patches_Apr27/case_065_match_8_melan_patch9.png,65,melan,148,147
/content/Patches_Apr27/case_070_match_1_melan_patch43.png,70,melan,299,300
/content/Patches_Apr27/case_064_match_4_melan_patch57.png,64,melan,320,320
/content/Patches_Apr27/case_057_match_2_melan_patch154.png,57,melan,448,447
/content/Patches_Apr27/case_44_match_1_melan_patch130.png,44,melan,98,98
/content/Patches_Apr27/case_98_match_1_melan_patch152.png,98,melan,188,187
/content/Patches_Apr27/case_28_unmatched_1_melan_patch94.png,28,melan,96,95
/content/Patches_Apr27/case_059_match_1_melan_patch96.png,59,melan,996,995
/content/Patches_Apr27/case_054_match_1_melan_patch9.png,54,melan,232,231
/content/Patches_Apr27/case_065_match_10_melan_patch17.png,65,melan,60,59
/content/Patches_Apr27/case_065_match_2_melan_patch13.png,65,melan,228,227
/content/Patches_Apr27/case_059_match_1_melan_patch31.png,59,melan,2052,2051
/content/Patches_Apr27/case_86_match_1_melan_patch137.png,86,melan,331,331
/content/Patches_Apr27/case_78_match_1_melan_patch26.png,78,melan,136,136
/content/Patches_Apr27/case_26_unmatched_5_melan_patch142.png,26,melan,72,72
/content/Patches_Apr27/case_97_match_1_melan_patch42.png,97,melan,172,171
/content/Patches_Apr27/case_50_match_3_melan_patch188.png,50,melan,339,340
/content/Patches_Apr27/case_057_match_2_melan_patch48.png,57,melan,412,411
/content/Patches_Apr27/case_064_match_4_melan_patch63.png,64,melan,503,503
/content/Patches_Apr27/case_82_match_1_melan_patch176.png,82,melan,108,108
/content/Patches_Apr27/case_068_match_1_melan_patch118.png,68,melan,719,720
/content/Patches_Apr27/case_42_match_1_melan_patch28.png,42,melan,207,207
/content/Patches_Apr27/case_95_match_1_melan_patch91.png,95,melan,140,140
/content/Patches_Apr27/case_40_match_4_melan_patch19.png,40,melan,227,228
/content/Patches_Apr27/case_065_match_8_melan_patch12.png,65,melan,163,163
/content/Patches_Apr27/case_065_match_6_melan_patch11.png,65,melan,248,247
/content/Patches_Apr27/case_28_match_1_melan_patch98.png,28,melan,208,208
/content/Patches_Apr27/case_073_unmatched_3_melan_patch43.png,73,melan,216,215
/content/Patches_Apr27/case_075_match_1_melan_patch141.png,75,melan,207,207
/content/Patches_Apr27/case_053_match_1_melan_patch45.png,53,melan,264,263
/content/Patches_Apr27/case_38_match_8_melan_patch17.png,38,melan,464,464
/content/Patches_Apr27/case_97_match_2_melan_patch111.png,97,melan,212,212
/content/Patches_Apr27/case_26_match_2_melan_patch30.png,26,melan,160,160
/content/Patches_Apr27/case_24_unmatched_10_melan_patch55.png,24,melan,115,116
/content/Patches_Apr27/case_15_unmatched_11_melan_patch59.png,15,melan,267,267
/content/Patches_Apr27/case_056_match_2_melan_patch25.png,56,melan,160,160
/content/Patches_Apr27/case_064_match_1_melan_patch247.png,64,melan,124,122
/content/Patches_Apr27/case_066_match_3_melan_patch21.png,66,melan,115,116
/content/Patches_Apr27/case_065_match_2_melan_patch43.png,65,melan,799,800
/content/Patches_Apr27/case_32_match_1_melan_patch14.png,32,melan,120,119
/content/Patches_Apr27/case_073_match_1_melan_patch303.png,73,melan,300,299
/content/Patches_Apr27/case_27_unmatched_8_melan_patch55.png,27,melan,95,95
/content/Patches_Apr27/case_46_match_1_melan_patch42.png,46,melan,383,383
/content/Patches_Apr27/case_059_match_1_melan_patch40.png,59,melan,2051,2051
/content/Patches_Apr27/case_82_match_1_melan_patch255.png,82,melan,172,172
/content/Patches_Apr27/case_97_match_3_melan_patch63.png,97,melan,200,200
/content/Patches_Apr27/case_51_match_1_melan_patch86.png,51,melan,320,320
/content/Patches_Apr27/case_50_match_2_melan_patch99.png,50,melan,300,300
/content/Patches_Apr27/case_073_match_1_melan_patch25.png,73,melan,359,360
/content/Patches_Apr27/case_075_match_1_melan_patch119.png,75,melan,120,120
/content/Patches_Apr27/case_95_match_1_melan_patch86.png,95,melan,139,139
/content/Patches_Apr27/case_19_unmatched_2_melan_patch101.png,19,melan,184,184
/content/Patches_Apr27/case_49_match_1_melan_patch20.png,49,melan,2052,2051
/content/Patches_Apr27/case_38_match_7_melan_patch130.png,38,melan,79,79
/content/Patches_Apr27/case_38_match_8_melan_patch89.png,38,melan,177,176
/content/Patches_Apr27/case_50_match_3_melan_patch258.png,50,melan,99,100
/content/Patches_Apr27/case_28_unmatched_1_melan_patch33.png,28,melan,180,179
/content/Patches_Apr27/case_44_match_2_melan_patch93.png,44,melan,164,164
/content/Patches_Apr27/case_3_unmatched_1_melan_patch62.png,3,melan,175,176
/content/Patches_Apr27/case_065_match_8_melan_patch98.png,65,melan,353,354
/content/Patches_Apr27/case_92_match_1_melan_patch139.png,92,melan,92,92
/content/Patches_Apr27/case_82_match_1_melan_patch259.png,82,melan,132,132
/content/Patches_Apr27/case_26_unmatched_1_melan_patch46.png,26,melan,139,139
/content/Patches_Apr27/case_11_match_1_melan_patch31.png,11,melan,91,91
/content/Patches_Apr27/case_055_match_1_melan_patch56.png,55,melan,157,156
/content/Patches_Apr27/case_058_match_1_melan_patch98.png,58,melan,236,236
/content/Patches_Apr27/case_9_match_1_melan_patch2.png,9,melan,376,375
/content/Patches_Apr27/case_19_match_2_melan_patch87.png,19,melan,87,87
/content/Patches_Apr27/case_26_match_1_melan_patch97.png,26,melan,136,136
/content/Patches_Apr27/case_4_unmatched_1_melan_patch91.png,4,melan,188,188
/content/Patches_Apr27/case_85_match_1_melan_patch52.png,85,melan,212,211
/content/Patches_Apr27/case_064_match_1_melan_patch340.png,64,melan,91,91
/content/Patches_Apr27/case_40_match_4_melan_patch40.png,40,melan,192,192
/content/Patches_Apr27/case_98_match_1_melan_patch232.png,98,melan,223,223
/content/Patches_Apr27/case_055_match_1_melan_patch37.png,55,melan,159,159
/content/Patches_Apr27/case_79_match_1_melan_patch28.png,79,melan,240,240
/content/Patches_Apr27/case_055_match_2_melan_patch102.png,55,melan,135,135
/content/Patches_Apr27/case_15_unmatched_11_melan_patch189.png,15,melan,440,440
/content/Patches_Apr27/case_19_unmatched_2_melan_patch85.png,19,melan,128,127
/content/Patches_Apr27/case_3_unmatched_1_melan_patch10.png,3,melan,108,108
/content/Patches_Apr27/case_50_match_2_melan_patch156.png,50,melan,240,240
/content/Patches_Apr27/case_22_match_2_melan_patch46.png,22,melan,68,67
/content/Patches_Apr27/case_15_unmatched_11_melan_patch77.png,15,melan,236,236
/content/Patches_Apr27/case_064_match_1_melan_patch115.png,64,melan,231,232
/content/Patches_Apr27/case_19_unmatched_1_melan_patch151.png,19,melan,94,95
/content/Patches_Apr27/case_065_match_2_melan_patch4.png,65,melan,388,387
/content/Patches_Apr27/case_058_match_1_melan_patch314.png,58,melan,160,159
/content/Patches_Apr27/case_26_match_1_melan_patch45.png,26,melan,168,168
/content/Patches_Apr27/case_19_unmatched_2_melan_patch64.png,19,melan,116,115
/content/Patches_Apr27/case_82_match_1_melan_patch109.png,82,melan,172,170
/content/Patches_Apr27/case_82_match_1_melan_patch26.png,82,melan,179,179
/content/Patches_Apr27/case_070_match_6_melan_patch6.png,70,melan,1488,1486
/content/Patches_Apr27/case_85_match_1_melan_patch6.png,85,melan,168,168
/content/Patches_Apr27/case_79_match_2_melan_patch30.png,79,melan,136,136
/content/Patches_Apr27/case_057_match_1_melan_patch37.png,57,melan,1024,1023
/content/Patches_Apr27/case_056_match_1_melan_patch54.png,56,melan,280,279
/content/Patches_Apr27/case_40_match_1_melan_patch105.png,40,melan,216,216
/content/Patches_Apr27/case_40_match_2_melan_patch16.png,40,melan,240,238
/content/Patches_Apr27/case_27_unmatched_8_melan_patch8.png,27,melan,91,91
/content/Patches_Apr27/case_25_match_2_melan_patch54.png,25,melan,163,163
/content/Patches_Apr27/case_78_match_1_melan_patch32.png,78,melan,271,272
