path,case_number,stain,width,height
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch76.png,22,h&e,227,228
/content/Patches_Apr27/case_26_unmatched_11_h&e_patch53.png,26,h&e,53,51
/content/Patches_Apr27/case_057_match_3_h&e_patch97.png,57,h&e,232,232
/content/Patches_Apr27/case_066_match_1_h&e_patch111.png,66,h&e,196,194
/content/Patches_Apr27/case_26_unmatched_4_h&e_patch153.png,26,h&e,163,162
/content/Patches_Apr27/case_32_unmatched_2_h&e_patch29.png,32,h&e,135,136
/content/Patches_Apr27/case_14_match_1_h&e_patch23.png,14,h&e,196,196
/content/Patches_Apr27/case_4_unmatched_1_h&e_patch96.png,4,h&e,148,148
/content/Patches_Apr27/case_82_match_1_h&e_patch137.png,82,h&e,143,143
/content/Patches_Apr27/case_16_match_1_h&e_patch16.png,16,h&e,80,79
/content/Patches_Apr27/case_100_match_1_h&e_patch134.png,100,h&e,267,267
/content/Patches_Apr27/case_054_match_2_h&e_patch69.png,54,h&e,176,175
/content/Patches_Apr27/case_26_unmatched_12_h&e_patch27.png,26,h&e,115,115
/content/Patches_Apr27/case_34_match_1_h&e_patch83.png,34,h&e,408,408
/content/Patches_Apr27/case_51_match_2_h&e_patch51.png,51,h&e,567,567
/content/Patches_Apr27/case_83_match_1_h&e_patch212.png,83,h&e,96,96
/content/Patches_Apr27/case_100_unmatched_1_h&e_patch103.png,100,h&e,124,123
/content/Patches_Apr27/case_065_match_3_h&e_patch20.png,65,h&e,448,448
/content/Patches_Apr27/case_26_unmatched_9_h&e_patch113.png,26,h&e,79,79
/content/Patches_Apr27/case_78_match_1_h&e_patch21.png,78,h&e,471,471
/content/Patches_Apr27/case_83_match_1_h&e_patch318.png,83,h&e,128,127
/content/Patches_Apr27/case_25_unmatched_2_h&e_patch65.png,25,h&e,183,183
/content/Patches_Apr27/case_064_match_1_h&e_patch88.png,64,h&e,264,263
/content/Patches_Apr27/case_5_match_1_h&e_patch26.png,5,h&e,76,75
/content/Patches_Apr27/case_26_unmatched_11_h&e_patch198.png,26,h&e,152,152
/content/Patches_Apr27/case_32_unmatched_1_h&e_patch37.png,32,h&e,211,211
/content/Patches_Apr27/case_78_match_1_h&e_patch125.png,78,h&e,79,79
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch163.png,22,h&e,119,120
/content/Patches_Apr27/case_22_unmatched_11_h&e_patch87.png,22,h&e,304,304
/content/Patches_Apr27/case_14_match_3_h&e_patch12.png,14,h&e,388,387
/content/Patches_Apr27/case_057_match_2_h&e_patch152.png,57,h&e,572,571
/content/Patches_Apr27/case_3_unmatched_1_h&e_patch2.png,3,h&e,311,312
/content/Patches_Apr27/case_7_match_1_h&e_patch87.png,7,h&e,103,103
/content/Patches_Apr27/case_19_match_3_h&e_patch96.png,19,h&e,152,152
/content/Patches_Apr27/case_12_unmatched_1_h&e_patch80.png,12,h&e,83,83
/content/Patches_Apr27/case_065_match_4_h&e_patch41.png,65,h&e,307,307
/content/Patches_Apr27/case_30_unmatched_2_h&e_patch58.png,30,h&e,276,276
/content/Patches_Apr27/case_25_match_1_h&e_patch8.png,25,h&e,252,252
/content/Patches_Apr27/case_16_match_1_h&e_patch41.png,16,h&e,223,223
/content/Patches_Apr27/case_25_unmatched_2_h&e_patch86.png,25,h&e,212,211
/content/Patches_Apr27/case_92_match_1_h&e_patch100.png,92,h&e,151,151
/content/Patches_Apr27/case_075_match_1_h&e_patch9.png,75,h&e,96,96
/content/Patches_Apr27/case_82_match_1_h&e_patch12.png,82,h&e,139,140
/content/Patches_Apr27/case_069_match_1_h&e_patch75.png,69,h&e,136,135
/content/Patches_Apr27/case_34_unmatched_3_h&e_patch75.png,34,h&e,456,455
/content/Patches_Apr27/case_48_match_1_h&e_patch40.png,48,h&e,251,251
/content/Patches_Apr27/case_19_unmatched_3_h&e_patch157.png,19,h&e,75,76
/content/Patches_Apr27/case_12_unmatched_1_h&e_patch77.png,12,h&e,83,83
/content/Patches_Apr27/case_21_unmatched_2_h&e_patch34.png,21,h&e,299,299
/content/Patches_Apr27/case_79_match_1_h&e_patch152.png,79,h&e,228,227
/content/Patches_Apr27/case_4_unmatched_1_h&e_patch70.png,4,h&e,247,247
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch56.png,22,h&e,264,263
/content/Patches_Apr27/case_17_unmatched_3_h&e_patch69.png,17,h&e,400,399
/content/Patches_Apr27/case_26_unmatched_11_h&e_patch76.png,26,h&e,51,51
/content/Patches_Apr27/case_064_match_1_h&e_patch38.png,64,h&e,183,183
/content/Patches_Apr27/case_47_match_1_h&e_patch164.png,47,h&e,128,127
/content/Patches_Apr27/case_26_unmatched_14_h&e_patch181.png,26,h&e,84,83
/content/Patches_Apr27/case_067_match_1_h&e_patch31.png,67,h&e,532,532
/content/Patches_Apr27/case_26_unmatched_12_h&e_patch10.png,26,h&e,216,216
/content/Patches_Apr27/case_22_unmatched_8_h&e_patch77.png,22,h&e,499,500
/content/Patches_Apr27/case_19_match_4_h&e_patch172.png,19,h&e,155,155
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch41.png,22,h&e,171,171
/content/Patches_Apr27/case_36_unmatched_1_h&e_patch15.png,36,h&e,240,240
/content/Patches_Apr27/case_22_unmatched_2_h&e_patch74.png,22,h&e,432,432
/content/Patches_Apr27/case_15_unmatched_3_h&e_patch16.png,15,h&e,212,212
/content/Patches_Apr27/case_23_unmatched_3_h&e_patch66.png,23,h&e,152,152
/content/Patches_Apr27/case_28_unmatched_2_h&e_patch142.png,28,h&e,248,248
/content/Patches_Apr27/case_4_unmatched_2_h&e_patch163.png,4,h&e,84,83
/content/Patches_Apr27/case_92_match_1_h&e_patch72 (2).png,92,h&e,148,148
/content/Patches_Apr27/case_34_match_1_h&e_patch52.png,34,h&e,216,217
/content/Patches_Apr27/case_100_match_1_h&e_patch59.png,100,h&e,108,107
/content/Patches_Apr27/case_97_unmatched_5_h&e_patch11.png,97,h&e,211,211
/content/Patches_Apr27/case_83_match_1_h&e_patch213.png,83,h&e,104,104
/content/Patches_Apr27/case_22_unmatched_1_h&e_patch81.png,22,h&e,388,388
/content/Patches_Apr27/case_19_match_2_h&e_patch159.png,19,h&e,123,124
/content/Patches_Apr27/case_44_match_2_h&e_patch33.png,44,h&e,76,74
/content/Patches_Apr27/case_3_unmatched_3_h&e_patch141.png,3,h&e,138,139
/content/Patches_Apr27/case_19_match_4_h&e_patch22.png,19,h&e,52,52
/content/Patches_Apr27/case_97_unmatched_8_h&e_patch231.png,97,h&e,255,256
/content/Patches_Apr27/case_93_match_1_h&e_patch25.png,93,h&e,109,107
/content/Patches_Apr27/case_24_unmatched_8_h&e_patch102.png,24,h&e,140,140
/content/Patches_Apr27/case_065_match_4_h&e_patch15.png,65,h&e,224,223
/content/Patches_Apr27/case_2_unmatched_1_h&e_patch17.png,2,h&e,211,211
/content/Patches_Apr27/case_24_unmatched_6_h&e_patch4.png,24,h&e,71,71
/content/Patches_Apr27/case_50_match_2_h&e_patch182.png,50,h&e,244,244
/content/Patches_Apr27/case_065_match_2_h&e_patch3.png,65,h&e,311,311
/content/Patches_Apr27/case_065_match_7_h&e_patch28.png,65,h&e,252,251
/content/Patches_Apr27/case_18_unmatched_1_h&e_patch11.png,18,h&e,295,295
/content/Patches_Apr27/case_057_match_2_h&e_patch47.png,57,h&e,227,227
/content/Patches_Apr27/case_14_unmatched_1_h&e_patch30.png,14,h&e,160,159
/content/Patches_Apr27/case_93_match_1_h&e_patch119.png,93,h&e,136,135
/content/Patches_Apr27/case_30_unmatched_2_h&e_patch52.png,30,h&e,248,248
/content/Patches_Apr27/case_22_unmatched_4_h&e_patch58.png,22,h&e,444,444
/content/Patches_Apr27/case_25_unmatched_4_h&e_patch70.png,25,h&e,288,287
/content/Patches_Apr27/case_84_match_1_h&e_patch74.png,84,h&e,156,156
/content/Patches_Apr27/case_12_match_1_h&e_patch42.png,12,h&e,127,128
/content/Patches_Apr27/case_3_match_1_h&e_patch101.png,3,h&e,164,164
/content/Patches_Apr27/case_42_match_1_h&e_patch48.png,42,h&e,219,219
/content/Patches_Apr27/case_19_unmatched_3_h&e_patch179.png,19,h&e,124,124
/content/Patches_Apr27/case_069_match_1_h&e_patch32.png,69,h&e,457,456
/content/Patches_Apr27/case_3_unmatched_3_h&e_patch9.png,3,h&e,196,196
/content/Patches_Apr27/case_51_match_1_h&e_patch31.png,51,h&e,356,356
/content/Patches_Apr27/case_97_match_2_h&e_patch64.png,97,h&e,267,267
/content/Patches_Apr27/case_24_match_2_h&e_patch26.png,24,h&e,412,411
/content/Patches_Apr27/case_7_match_1_h&e_patch50.png,7,h&e,232,231
/content/Patches_Apr27/case_15_unmatched_2_h&e_patch83.png,15,h&e,255,255
/content/Patches_Apr27/case_96_match_1_h&e_patch72.png,96,h&e,259,259
/content/Patches_Apr27/case_36_match_2_h&e_patch30.png,36,h&e,311,312
/content/Patches_Apr27/case_038_match_10_h&e_patch12.png,38,h&e,96,95
/content/Patches_Apr27/case_50_match_3_h&e_patch232.png,50,h&e,88,87
/content/Patches_Apr27/case_82_match_1_h&e_patch14.png,82,h&e,220,219
/content/Patches_Apr27/case_44_match_1_h&e_patch60.png,44,h&e,188,187
/content/Patches_Apr27/case_96_match_1_h&e_patch76.png,96,h&e,220,219
/content/Patches_Apr27/case_48_match_2_h&e_patch14.png,48,h&e,303,303
/content/Patches_Apr27/case_96_match_1_h&e_patch20.png,96,h&e,111,111
/content/Patches_Apr27/case_21_unmatched_2_h&e_patch132.png,21,h&e,227,227
/content/Patches_Apr27/case_14_unmatched_1_h&e_patch45.png,14,h&e,192,190
/content/Patches_Apr27/case_26_unmatched_1_h&e_patch160.png,26,h&e,144,145
/content/Patches_Apr27/case_2_unmatched_2_h&e_patch96.png,2,h&e,244,243
/content/Patches_Apr27/case_28_unmatched_4_h&e_patch73.png,28,h&e,196,195
/content/Patches_Apr27/case_83_match_1_h&e_patch155.png,83,h&e,132,132
/content/Patches_Apr27/case_18_unmatched_1_h&e_patch143.png,18,h&e,179,179
/content/Patches_Apr27/case_2_unmatched_3_h&e_patch89.png,2,h&e,119,120
/content/Patches_Apr27/case_91_unmatched_2_h&e_patch9.png,91,h&e,2051,2051
/content/Patches_Apr27/case_97_unmatched_9_h&e_patch91.png,97,h&e,163,163
/content/Patches_Apr27/case_32_unmatched_1_h&e_patch7.png,32,h&e,212,212
/content/Patches_Apr27/case_96_unmatched_1_h&e_patch88.png,96,h&e,144,144
/content/Patches_Apr27/case_15_unmatched_2_h&e_patch33.png,15,h&e,219,220
/content/Patches_Apr27/case_065_match_4_h&e_patch19.png,65,h&e,268,267
/content/Patches_Apr27/case_065_match_4_h&e_patch72.png,65,h&e,352,352
/content/Patches_Apr27/case_15_unmatched_2_h&e_patch97.png,15,h&e,87,87
/content/Patches_Apr27/case_3_unmatched_3_h&e_patch33.png,3,h&e,236,236
/content/Patches_Apr27/case_26_unmatched_5_h&e_patch12.png,26,h&e,199,199
/content/Patches_Apr27/case_28_unmatched_1_h&e_patch16.png,28,h&e,283,283
/content/Patches_Apr27/case_23_unmatched_3_h&e_patch171.png,23,h&e,172,172
/content/Patches_Apr27/case_073_match_1_h&e_patch137.png,73,h&e,279,280
/content/Patches_Apr27/case_19_match_2_h&e_patch120.png,19,h&e,104,103
/content/Patches_Apr27/case_1_match_1_h&e_patch24.png,1,h&e,243,244
/content/Patches_Apr27/case_7_match_1_h&e_patch47.png,7,h&e,235,235
/content/Patches_Apr27/case_98_match_1_h&e_patch221.png,98,h&e,246,247
/content/Patches_Apr27/case_073_match_1_h&e_patch455.png,73,h&e,127,128
/content/Patches_Apr27/case_26_unmatched_11_h&e_patch170.png,26,h&e,100,100
/content/Patches_Apr27/case_19_unmatched_1_h&e_patch82.png,19,h&e,58,59
/content/Patches_Apr27/case_25_unmatched_3_h&e_patch16.png,25,h&e,203,204
/content/Patches_Apr27/case_069_match_1_h&e_patch51.png,69,h&e,323,323
/content/Patches_Apr27/case_97_unmatched_8_h&e_patch136.png,97,h&e,116,116
/content/Patches_Apr27/case_057_match_2_h&e_patch164.png,57,h&e,272,272
/content/Patches_Apr27/case_94_unmatched_1_h&e_patch26.png,94,h&e,303,303
/content/Patches_Apr27/case_038_match_11_h&e_patch23.png,38,h&e,108,108
/content/Patches_Apr27/case_057_match_2_h&e_patch160.png,57,h&e,280,280
/content/Patches_Apr27/case_12_unmatched_1_h&e_patch81.png,12,h&e,100,99
/content/Patches_Apr27/case_055_match_1_h&e_patch40.png,55,h&e,152,152
/content/Patches_Apr27/case_34_unmatched_1_h&e_patch17.png,34,h&e,298,297
/content/Patches_Apr27/case_1_unmatched_1_h&e_patch19.png,1,h&e,120,120
/content/Patches_Apr27/case_15_unmatched_6_h&e_patch37.png,15,h&e,347,347
/content/Patches_Apr27/case_19_unmatched_1_h&e_patch33.png,19,h&e,167,167
/content/Patches_Apr27/case_97_match_1_h&e_patch26.png,97,h&e,152,150
/content/Patches_Apr27/case_78_match_1_h&e_patch122.png,78,h&e,71,71
/content/Patches_Apr27/case_24_unmatched_6_h&e_patch183.png,24,h&e,108,106
/content/Patches_Apr27/case_79_match_2_h&e_patch145.png,79,h&e,212,212
/content/Patches_Apr27/case_97_unmatched_6_h&e_patch76.png,97,h&e,155,155
/content/Patches_Apr27/case_075_unmatched_1_h&e_patch37.png,75,h&e,151,151
/content/Patches_Apr27/case_24_match_1_h&e_patch33.png,24,h&e,127,127
/content/Patches_Apr27/case_22_match_1_h&e_patch77.png,22,h&e,636,635
/content/Patches_Apr27/case_80_match_1_h&e_patch72.png,80,h&e,395,395
/content/Patches_Apr27/case_50_match_2_h&e_patch210.png,50,h&e,215,215
/content/Patches_Apr27/case_19_unmatched_4_h&e_patch163.png,19,h&e,84,83
/content/Patches_Apr27/case_51_match_1_h&e_patch80.png,51,h&e,359,359
/content/Patches_Apr27/case_80_match_1_h&e_patch25.png,80,h&e,312,311
/content/Patches_Apr27/case_064_match_1_h&e_patch320.png,64,h&e,59,59
/content/Patches_Apr27/case_066_match_1_h&e_patch53.png,66,h&e,720,719
/content/Patches_Apr27/case_056_match_2_h&e_patch10.png,56,h&e,268,268
/content/Patches_Apr27/case_070_match_2_h&e_patch28.png,70,h&e,181,180
/content/Patches_Apr27/case_36_match_2_h&e_patch56.png,36,h&e,223,223
/content/Patches_Apr27/case_22_unmatched_8_h&e_patch152.png,22,h&e,167,168
/content/Patches_Apr27/case_26_unmatched_8_h&e_patch68.png,26,h&e,123,123
/content/Patches_Apr27/case_18_unmatched_1_h&e_patch72.png,18,h&e,112,112
/content/Patches_Apr27/case_22_unmatched_8_h&e_patch52.png,22,h&e,280,279
/content/Patches_Apr27/case_15_unmatched_2_h&e_patch112.png,15,h&e,231,231
/content/Patches_Apr27/case_2_match_1_h&e_patch7.png,2,h&e,176,176
/content/Patches_Apr27/case_38_match_26_h&e_patch17.png,38,h&e,2051,2051
/content/Patches_Apr27/case_3_unmatched_3_h&e_patch175.png,3,h&e,228,227
/content/Patches_Apr27/case_19_match_2_h&e_patch104.png,19,h&e,163,163
/content/Patches_Apr27/case_055_match_2_h&e_patch61.png,55,h&e,172,172
/content/Patches_Apr27/case_98_unmatched_1_h&e_patch42.png,98,h&e,183,183
/content/Patches_Apr27/case_070_match_5_h&e_patch9.png,70,h&e,116,116
/content/Patches_Apr27/case_066_match_1_h&e_patch54.png,66,h&e,2051,2051
/content/Patches_Apr27/case_79_match_2_h&e_patch80.png,79,h&e,100,100
/content/Patches_Apr27/case_073_match_1_h&e_patch284.png,73,h&e,165,164
/content/Patches_Apr27/case_27_unmatched_7_h&e_patch38.png,27,h&e,127,128
/content/Patches_Apr27/case_26_unmatched_12_h&e_patch49.png,26,h&e,147,148
/content/Patches_Apr27/case_25_unmatched_3_h&e_patch42.png,25,h&e,376,376
/content/Patches_Apr27/case_97_unmatched_11_h&e_patch79.png,97,h&e,408,407
/content/Patches_Apr27/case_83_match_1_h&e_patch133.png,83,h&e,335,335
/content/Patches_Apr27/case_34_unmatched_1_h&e_patch92.png,34,h&e,276,275
/content/Patches_Apr27/case_038_match_10_h&e_patch24.png,38,h&e,52,52
/content/Patches_Apr27/case_22_match_1_h&e_patch156.png,22,h&e,207,207
/content/Patches_Apr27/case_21_unmatched_2_h&e_patch107.png,21,h&e,252,251
/content/Patches_Apr27/case_86_match_1_h&e_patch27.png,86,h&e,264,263
/content/Patches_Apr27/case_4_unmatched_2_h&e_patch8.png,4,h&e,128,128
/content/Patches_Apr27/case_073_unmatched_1_h&e_patch102.png,73,h&e,72,72
/content/Patches_Apr27/case_97_unmatched_8_h&e_patch146.png,97,h&e,76,74
/content/Patches_Apr27/case_16_match_1_h&e_patch10.png,16,h&e,291,291
/content/Patches_Apr27/case_22_unmatched_7_h&e_patch30.png,22,h&e,187,188
/content/Patches_Apr27/case_36_unmatched_2_h&e_patch47.png,36,h&e,336,335
/content/Patches_Apr27/case_070_match_5_h&e_patch1.png,70,h&e,979,979
/content/Patches_Apr27/case_27_unmatched_7_h&e_patch45.png,27,h&e,143,143
/content/Patches_Apr27/case_15_unmatched_5_h&e_patch206.png,15,h&e,171,171
/content/Patches_Apr27/case_99_unmatched_1_h&e_patch16.png,99,h&e,224,223
/content/Patches_Apr27/case_070_match_2_h&e_patch13.png,70,h&e,1816,1816
/content/Patches_Apr27/case_065_match_8_h&e_patch133.png,65,h&e,252,252
/content/Patches_Apr27/case_24_unmatched_6_h&e_patch143.png,24,h&e,110,111
/content/Patches_Apr27/case_068_match_1_h&e_patch46.png,68,h&e,600,600
/content/Patches_Apr27/case_47_match_1_h&e_patch231.png,47,h&e,160,159
/content/Patches_Apr27/case_98_unmatched_2_h&e_patch1.png,98,h&e,151,151
/content/Patches_Apr27/case_30_match_1_h&e_patch131.png,30,h&e,192,192
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch57.png,22,h&e,223,223
/content/Patches_Apr27/case_27_match_1_h&e_patch27.png,27,h&e,277,276
/content/Patches_Apr27/case_054_match_1_h&e_patch27.png,54,h&e,184,183
/content/Patches_Apr27/case_95_match_1_h&e_patch109.png,95,h&e,179,179
/content/Patches_Apr27/case_19_match_4_h&e_patch65.png,19,h&e,303,303
/content/Patches_Apr27/case_26_unmatched_3_h&e_patch63.png,26,h&e,115,116
/content/Patches_Apr27/case_98_match_1_h&e_patch173.png,98,h&e,164,164
/content/Patches_Apr27/case_46_match_1_h&e_patch36.png,46,h&e,528,528
/content/Patches_Apr27/case_038_match_11_h&e_patch11.png,38,h&e,171,172
/content/Patches_Apr27/case_19_unmatched_2_h&e_patch151.png,19,h&e,136,135
/content/Patches_Apr27/case_24_unmatched_8_h&e_patch47.png,24,h&e,152,152
/content/Patches_Apr27/case_34_unmatched_1_h&e_patch95.png,34,h&e,260,260
/content/Patches_Apr27/case_25_unmatched_2_h&e_patch55.png,25,h&e,260,259
/content/Patches_Apr27/case_50_match_3_h&e_patch116.png,50,h&e,228,227
/content/Patches_Apr27/case_94_match_1_h&e_patch79.png,94,h&e,312,312
/content/Patches_Apr27/case_15_unmatched_9_h&e_patch39.png,15,h&e,339,339
/content/Patches_Apr27/case_97_unmatched_5_h&e_patch27.png,97,h&e,255,255
/content/Patches_Apr27/case_073_unmatched_2_h&e_patch39.png,73,h&e,228,228
/content/Patches_Apr27/case_17_match_1_h&e_patch85.png,17,h&e,67,66
/content/Patches_Apr27/case_93_match_1_h&e_patch147.png,93,h&e,139,140
/content/Patches_Apr27/case_97_unmatched_8_h&e_patch197.png,97,h&e,320,320
/content/Patches_Apr27/case_073_unmatched_1_h&e_patch25.png,73,h&e,175,175
/content/Patches_Apr27/case_14_unmatched_1_h&e_patch96.png,14,h&e,151,151
/content/Patches_Apr27/case_058_match_1_h&e_patch190.png,58,h&e,56,55
/content/Patches_Apr27/case_22_unmatched_8_h&e_patch131.png,22,h&e,164,164
/content/Patches_Apr27/case_2_unmatched_1_h&e_patch39.png,2,h&e,127,127
/content/Patches_Apr27/case_88_match_1_h&e_patch44.png,88,h&e,176,176
/content/Patches_Apr27/case_26_unmatched_12_h&e_patch21.png,26,h&e,139,139
/content/Patches_Apr27/case_19_match_1_h&e_patch187.png,19,h&e,219,220
/content/Patches_Apr27/case_26_match_2_h&e_patch93.png,26,h&e,176,176
/content/Patches_Apr27/case_87_match_1_h&e-labels_patch72.png,87,h&e,380,380
/content/Patches_Apr27/case_86_match_1_h&e_patch93.png,86,h&e,115,116
/content/Patches_Apr27/case_83_match_1_h&e_patch324.png,83,h&e,119,120
/content/Patches_Apr27/case_3_unmatched_1_h&e_patch31.png,3,h&e,184,184
/content/Patches_Apr27/case_79_match_1_h&e_patch24.png,79,h&e,132,131
/content/Patches_Apr27/case_40_match_4_h&e_patch65.png,40,h&e,232,232
/content/Patches_Apr27/case_96_match_1_h&e_patch187.png,96,h&e,330,331
/content/Patches_Apr27/case_50_match_2_h&e_patch183.png,50,h&e,256,255
/content/Patches_Apr27/case_96_match_1_h&e_patch43.png,96,h&e,143,144
/content/Patches_Apr27/case_11_unmatched_2_h&e_patch86.png,11,h&e,119,119
/content/Patches_Apr27/case_79_match_2_h&e_patch60.png,79,h&e,208,208
/content/Patches_Apr27/case_84_match_1_h&e_patch225.png,84,h&e,148,147
/content/Patches_Apr27/case_44_match_2_h&e_patch87.png,44,h&e,243,244
/content/Patches_Apr27/case_43_match_1_h&e_patch40.png,43,h&e,324,324
/content/Patches_Apr27/case_065_match_8_h&e_patch143.png,65,h&e,268,267
/content/Patches_Apr27/case_5_unmatched_1_h&e_patch125.png,5,h&e,60,60
/content/Patches_Apr27/case_057_match_3_h&e_patch132.png,57,h&e,280,279
/content/Patches_Apr27/case_26_unmatched_13_h&e_patch36.png,26,h&e,180,179
/content/Patches_Apr27/case_86_match_1_h&e_patch13.png,86,h&e,244,243
/content/Patches_Apr27/case_19_unmatched_1_h&e_patch11.png,19,h&e,183,183
/content/Patches_Apr27/case_79_match_1_h&e_patch56.png,79,h&e,211,212
/content/Patches_Apr27/case_075_match_1_h&e_patch189.png,75,h&e,243,243
/content/Patches_Apr27/case_85_match_1_h&e_patch39.png,85,h&e,228,227
/content/Patches_Apr27/case_51_match_1_h&e_patch53.png,51,h&e,360,360
/content/Patches_Apr27/case_51_match_2_h&e_patch60.png,51,h&e,452,451
/content/Patches_Apr27/case_070_match_6_h&e_patch5.png,70,h&e,2051,2051
/content/Patches_Apr27/case_97_unmatched_11_h&e_patch157.png,97,h&e,308,308
/content/Patches_Apr27/case_24_unmatched_3_h&e_patch134.png,24,h&e,88,87
/content/Patches_Apr27/case_075_unmatched_1_h&e_patch64.png,75,h&e,162,163
/content/Patches_Apr27/case_95_unmatched_1_h&e_patch24.png,95,h&e,311,311
/content/Patches_Apr27/case_78_match_1_h&e_patch142.png,78,h&e,112,112
/content/Patches_Apr27/case_069_match_1_h&e_patch1.png,69,h&e,520,519
/content/Patches_Apr27/case_068_match_3_h&e_patch18.png,68,h&e,884,883
/content/Patches_Apr27/case_19_match_2_h&e_patch29.png,19,h&e,207,207
/content/Patches_Apr27/case_97_unmatched_9_h&e_patch110.png,97,h&e,183,183
/content/Patches_Apr27/case_79_match_3_h&e_patch59.png,79,h&e,155,155
/content/Patches_Apr27/case_055_match_2_h&e_patch91.png,55,h&e,148,148
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch160.png,22,h&e,103,103
/content/Patches_Apr27/case_066_match_3_h&e_patch12.png,66,h&e,667,667
/content/Patches_Apr27/case_26_unmatched_11_h&e_patch60.png,26,h&e,52,51
/content/Patches_Apr27/case_15_unmatched_3_h&e_patch84.png,15,h&e,256,256
/content/Patches_Apr27/case_97_unmatched_11_h&e_patch84.png,97,h&e,164,162
/content/Patches_Apr27/case_25_unmatched_3_h&e_patch102.png,25,h&e,243,244
/content/Patches_Apr27/case_97_match_1_h&e_patch107.png,97,h&e,252,251
/content/Patches_Apr27/case_30_match_1_h&e_patch90.png,30,h&e,231,232
/content/Patches_Apr27/case_22_unmatched_11_h&e_patch61.png,22,h&e,235,235
/content/Patches_Apr27/case_19_unmatched_3_h&e_patch170.png,19,h&e,128,128
/content/Patches_Apr27/case_070_match_6_h&e_patch24.png,70,h&e,1356,1356
/content/Patches_Apr27/case_14_match_1_h&e_patch7.png,14,h&e,252,252
/content/Patches_Apr27/case_95_match_1_h&e_patch59.png,95,h&e,93,91
/content/Patches_Apr27/case_19_match_3_h&e_patch89.png,19,h&e,128,128
/content/Patches_Apr27/case_19_match_2_h&e_patch143.png,19,h&e,204,203
/content/Patches_Apr27/case_21_unmatched_1_h&e_patch15.png,21,h&e,235,236
/content/Patches_Apr27/case_97_match_4_h&e_patch142.png,97,h&e,398,399
/content/Patches_Apr27/case_24_unmatched_3_h&e_patch82.png,24,h&e,132,132
/content/Patches_Apr27/case_23_unmatched_4_h&e_patch152.png,23,h&e,209,207
/content/Patches_Apr27/case_14_unmatched_2_h&e_patch15.png,14,h&e,395,395
/content/Patches_Apr27/case_22_unmatched_9_h&e_patch169.png,22,h&e,80,79
/content/Patches_Apr27/case_17_match_1_h&e_patch2.png,17,h&e,53,52
/content/Patches_Apr27/case_79_match_1_h&e_patch63.png,79,h&e,139,139
/content/Patches_Apr27/case_19_match_2_h&e_patch14.png,19,h&e,75,76
/content/Patches_Apr27/case_055_match_1_h&e_patch53.png,55,h&e,152,152
/content/Patches_Apr27/case_97_unmatched_11_h&e_patch152.png,97,h&e,251,252
/content/Patches_Apr27/case_23_unmatched_4_h&e_patch84.png,23,h&e,92,92
/content/Patches_Apr27/case_48_match_1_h&e_patch66.png,48,h&e,256,255
/content/Patches_Apr27/case_91_unmatched_1_h&e_patch66.png,91,h&e,100,100
/content/Patches_Apr27/case_2_unmatched_1_h&e_patch95.png,2,h&e,260,259
/content/Patches_Apr27/case_14_unmatched_2_h&e_patch49.png,14,h&e,244,243
/content/Patches_Apr27/case_066_match_1_h&e_patch112.png,66,h&e,196,196
/content/Patches_Apr27/case_82_match_1_h&e_patch71.png,82,h&e,216,215
/content/Patches_Apr27/case_50_match_2_h&e_patch293.png,50,h&e,112,112
/content/Patches_Apr27/case_97_unmatched_7_h&e_patch23.png,97,h&e,239,239
/content/Patches_Apr27/case_25_match_2_h&e_patch6.png,25,h&e,115,115
/content/Patches_Apr27/case_30_match_1_h&e_patch97.png,30,h&e,227,228
/content/Patches_Apr27/case_26_unmatched_9_h&e_patch67.png,26,h&e,88,88
/content/Patches_Apr27/case_4_match_1_h&e_patch105.png,4,h&e,152,152
/content/Patches_Apr27/case_053_match_1_h&e_patch66.png,53,h&e,259,259
/content/Patches_Apr27/case_97_unmatched_6_h&e_patch0.png,97,h&e,280,280
/content/Patches_Apr27/case_055_match_2_h&e_patch63.png,55,h&e,176,176
/content/Patches_Apr27/case_4_unmatched_2_h&e_patch63.png,4,h&e,123,123
/content/Patches_Apr27/case_065_match_8_h&e_patch41.png,65,h&e,575,576
/content/Patches_Apr27/case_24_match_2_h&e_patch2.png,24,h&e,112,112
/content/Patches_Apr27/case_28_match_1_h&e_patch25.png,28,h&e,396,395
/content/Patches_Apr27/case_83_match_1_h&e_patch131.png,83,h&e,243,243
/content/Patches_Apr27/case_28_unmatched_3_h&e_patch54.png,28,h&e,224,224
/content/Patches_Apr27/case_21_unmatched_2_h&e_patch69.png,21,h&e,452,451
/content/Patches_Apr27/case_79_match_2_h&e_patch73.png,79,h&e,108,107
/content/Patches_Apr27/case_073_match_1_h&e_patch370.png,73,h&e,228,227
/content/Patches_Apr27/case_073_match_1_h&e_patch497.png,73,h&e,164,164
/content/Patches_Apr27/case_86_match_1_h&e_patch35.png,86,h&e,239,239
/content/Patches_Apr27/case_064_match_1_h&e_patch35.png,64,h&e,244,244
